route_id,case_id,frame_index,time,iteration,maxlevel,delta_min,vertex_count,facet_count,xmin,xmax,ymin,ymax,zmin,zmax,downstream_clearance,upstream_clearance,y_min_clearance,y_max_clearance,z_min_clearance,z_max_clearance,active_front,active_front_over_L0,interface_proxy,credible_component_count,detached_proxy_count,vertex_frac_within_2_delta_min_x_min,facet_frac_within_2_delta_min_x_min,vertex_frac_within_2_delta_min_x_max,facet_frac_within_2_delta_min_x_max,vertex_frac_within_2_delta_min_y_min,facet_frac_within_2_delta_min_y_min,vertex_frac_within_2_delta_min_y_max,facet_frac_within_2_delta_min_y_max,vertex_frac_within_2_delta_min_z_min,facet_frac_within_2_delta_min_z_min,vertex_frac_within_2_delta_min_z_max,facet_frac_within_2_delta_min_z_max,vertex_frac_within_4_delta_min_x_min,facet_frac_within_4_delta_min_x_min,vertex_frac_within_4_delta_min_x_max,facet_frac_within_4_delta_min_x_max,vertex_frac_within_4_delta_min_y_min,facet_frac_within_4_delta_min_y_min,vertex_frac_within_4_delta_min_y_max,facet_frac_within_4_delta_min_y_max,vertex_frac_within_4_delta_min_z_min,facet_frac_within_4_delta_min_z_min,vertex_frac_within_4_delta_min_z_max,facet_frac_within_4_delta_min_z_max,vertex_frac_within_0p05_domain_length_x_min,facet_frac_within_0p05_domain_length_x_min,vertex_frac_within_0p05_domain_length_x_max,facet_frac_within_0p05_domain_length_x_max,vertex_frac_within_0p05_domain_length_y_min,facet_frac_within_0p05_domain_length_y_min,vertex_frac_within_0p05_domain_length_y_max,facet_frac_within_0p05_domain_length_y_max,vertex_frac_within_0p05_domain_length_z_min,facet_frac_within_0p05_domain_length_z_min,vertex_frac_within_0p05_domain_length_z_max,facet_frac_within_0p05_domain_length_z_max,meaningful_downstream_or_lateral_boundary_contact,contact_boundaries,hero_complexity_score
official_round_control,C0_long_official_round_control,81,1.62,587,8,0.01171875,113073,29651,0.0,1.39194,-0.494162,0.49597,-0.46001,0.477262,1.60806,0.0,1.005838,1.00403,1.03999,1.022738,0.46484375,0.46484375,0.402694702148,131,130,0.005306306545329124,0.006070621564196823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009657477912499005,0.0102526053084213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02998063198110955,0.02984722269063438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.6943457021480001
official_round_control,C0_long_official_round_control,82,1.64,594,8,0.01171875,114344,29991,0.0,1.4093,-0.494166,0.495841,-0.468566,0.481725,1.5907,0.0,1.0058340000000001,1.004159,1.031434,1.018275,0.47265625,0.47265625,0.406372070312,131,130,0.0052473238648289375,0.006001800540162049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010494647729657875,0.01120336100830249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030661862450150422,0.030009002700810243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.698363070312
official_round_control,C0_long_official_round_control,83,1.66,601,8,0.01171875,115593,30361,0.0,1.42757,-0.493953,0.495465,-0.469797,0.484622,1.57243,0.0,1.0060470000000001,1.004535,1.030203,1.0153780000000001,0.474609375,0.474609375,0.414123535156,134,133,0.005329042416063257,0.006192154408616317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010519668145995,0.01119857712196568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03089287413597709,0.030302032212377723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.712484535156
official_round_control,C0_long_official_round_control,84,1.68,608,8,0.01171875,117595,30846,0.0,1.4446,-0.49368,0.495202,-0.470443,0.488497,1.5554,0.0,1.00632,1.004798,1.029557,1.011503,0.482421875,0.482421875,0.41650390625,131,130,0.0046600620774692805,0.005446411204045905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00925209405161784,0.009855410750178305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029099876695437732,0.028334305906762627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.70934990625
official_round_control,C0_long_official_round_control,85,1.7,615,8,0.01171875,119328,31317,0.0,1.46233,-0.493381,0.495417,-0.474516,0.493609,1.53767,0.0,1.006619,1.004583,1.025484,1.006391,0.48828125,0.48828125,0.421569824219,143,142,0.005128720836685439,0.005875403135677108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00925181013676589,0.009962640099626401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029247117189595065,0.028929974135453587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.7388868242190001
official_round_control,C0_long_official_round_control,86,1.72,622,8,0.01171875,120285,31558,0.0,1.47823,-0.493214,0.495565,-0.480428,0.496842,1.52177,0.0,1.006786,1.004435,1.019572,1.003158,0.49609375,0.49609375,0.427871704102,140,139,0.004988153136301285,0.0057037835097281196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009144947416552356,0.009759807338868116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028573803882445858,0.028392166803979973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.7394297041019999
official_round_control,C0_long_official_round_control,87,1.74,629,8,0.01171875,121159,31720,0.0,1.49483,-0.493144,0.495647,-0.482854,0.497477,1.50517,0.0,1.006856,1.004353,1.0171459999999999,1.002523,0.498046875,0.498046875,0.430374145508,143,142,0.004952170288628992,0.005674653215636823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009970369514439702,0.010718789407313998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02865655873686643,0.028121059268600253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.748094145508
official_round_control,C0_long_official_round_control,88,1.76,636,8,0.01171875,122507,32126,0.0,1.51172,-0.492997,0.495695,-0.487892,0.499719,1.48828,0.0,1.007003,1.004305,1.012108,1.000281,0.50390625,0.50390625,0.435394287109,143,142,0.00502828409805154,0.005851957915706904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009925963414335508,0.01058332814542738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028986098753540614,0.028388221378322854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.753520287109
official_round_control,C0_long_official_round_control,89,1.78,643,8,0.01171875,125002,32753,0.0,1.52784,-0.492615,0.495726,-0.49291,0.505102,1.47216,0.0,1.007385,1.0042740000000001,1.00709,0.994898,0.51171875,0.51171875,0.442337036133,149,148,0.004399929601126382,0.005129301132720667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008719860482232285,0.009281592525875492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02783155469512488,0.027142551827313528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.773090036133
official_round_control,C0_long_official_round_control,90,1.8,650,8,0.01171875,125332,32828,0.0,1.54507,-0.492339,0.495828,-0.493614,0.50615,1.45493,0.0,1.007661,1.004172,1.006386,0.99385,0.513671875,0.513671875,0.447570800781,145,144,0.004930903520250216,0.00572681856951383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088883924297067,0.009625929084927501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027806146873902912,0.027537468015109052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.770398800781
official_round_control,C0_long_official_round_control,91,1.82,657,8,0.01171875,127367,33402,0.0,1.56326,-0.492321,0.496403,-0.494027,0.509259,1.43674,0.0,1.007679,1.003597,1.005973,0.990741,0.521484375,0.521484375,0.455108642578,153,152,0.004710796360124679,0.005388898868331237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008589352029960666,0.009131189749116819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02692220119811254,0.026734926052332197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.7945106425780001
official_round_control,C0_long_official_round_control,92,1.84,663,8,0.01171875,128778,33716,0.0,1.57819,-0.492318,0.49688,-0.49503,0.511831,1.42181,0.0,1.007682,1.00312,1.00497,0.988169,0.52734375,0.52734375,0.458267211914,155,154,0.004659180915994968,0.005338711590936054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009380484244203202,0.010084233005101436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02704654521735079,0.026574919919326135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.8019832119139999
official_round_control,C0_long_official_round_control,93,1.86,669,8,0.01171875,129874,34070,0.0,1.59468,-0.492552,0.496757,-0.496932,0.515625,1.40532,0.0,1.0074480000000001,1.0032429999999999,1.003068,0.984375,0.53515625,0.53515625,0.462966918945,163,162,0.004804656821226727,0.005518051071323745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00942451914932935,0.009979454065159965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027357284752914362,0.026768417963017318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.8230369189450001
official_round_control,C0_long_official_round_control,94,1.88,675,8,0.01171875,131685,34447,0.0,1.61089,-0.492931,0.496777,-0.501252,0.516498,1.38911,0.0,1.007069,1.003223,0.998748,0.983502,0.537109375,0.537109375,0.472473144531,166,165,0.004153851995291795,0.004877057508636456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008239359076584274,0.008709031265422242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02646466947640202,0.02577873254564984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.8389201445310001
official_round_control,C0_long_official_round_control,95,1.9,681,8,0.01171875,132595,34780,0.0,1.62682,-0.493313,0.500564,-0.507662,0.520571,1.37318,0.0,1.0066869999999999,0.999436,0.992338,0.979429,0.541015625,0.541015625,0.476135253906,167,166,0.004645725706097515,0.005290396779758482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008416606961046796,0.009085681426106959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02633583468456578,0.02622196664749856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.8449152539060001
official_round_control,C0_long_official_round_control,96,1.92,687,8,0.01171875,134475,35260,0.0,1.6432,-0.493776,0.497423,-0.515625,0.522344,1.3568,0.0,1.006224,1.002577,0.984375,0.977656,0.548828125,0.548828125,0.481781005859,167,166,0.004521286484476668,0.005104934770277935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081799591002045,0.008621667612024958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025461981781000186,0.02526942711287578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.851041005859
official_round_control,C0_long_official_round_control,97,1.94,693,8,0.01171875,135390,35478,0.0,1.65928,-0.494327,0.497281,-0.515625,0.527532,1.34072,0.0,1.005673,1.002719,0.984375,0.972468,0.552734375,0.552734375,0.489074707031,170,169,0.0044316419233325945,0.0050735667174023336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008804195287687422,0.009357911945430971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02541546643031243,0.024804103951744743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.8645527070310001
official_round_control,C0_long_official_round_control,98,1.96,699,8,0.01171875,136565,35787,0.0,1.67527,-0.49467,0.497576,-0.510601,0.528499,1.32473,0.0,1.00533,1.002424,0.989399,0.971501,0.55859375,0.55859375,0.491317749023,172,171,0.004591220298026581,0.005253304272501188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008962764983707391,0.009500656663034063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025987624940504522,0.025540000558862158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.8711047490230001
official_round_control,C0_long_official_round_control,99,1.98,705,8,0.01171875,138320,36268,0.0,1.6911,-0.49481,0.498031,-0.515625,0.531146,1.3089,0.0,1.00519,1.0019689999999999,0.984375,0.968854,0.56640625,0.56640625,0.497940063477,166,165,0.003932909196067091,0.004632182640344105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008039329091960671,0.008602624903496194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02518796992481203,0.02473254659755156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.866208063477
official_round_control,C0_long_official_round_control,100,2.0,711,8,0.01171875,139377,36571,0.0,1.70727,-0.49472,0.498615,-0.516008,0.534812,1.29273,0.0,1.00528,1.001385,0.983992,0.965188,0.568359375,0.568359375,0.502243041992,166,165,0.004419667520466074,0.005031308960651883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008007059988376848,0.008640726258510843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024889328942364952,0.02488310409887616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.870814041992
rectangular_top_hat,C1_rect_area_top_hat,0,0.0,0,8,0.01171875,424,104,0.0,0.0234375,-0.105469,0.105469,-0.057993,0.057993,2.9765625,0.0,1.394531,1.394531,1.442007,1.442007,0.005859375,0.005859375,0.0015869140625,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0036909140625
rectangular_top_hat,C1_rect_area_top_hat,1,0.02,10,8,0.01171875,1588,396,0.0,0.0449327,-0.112364,0.112362,-0.056131,0.05613,2.9550673,0.0,1.387636,1.387638,1.443869,1.44387,0.013671875,0.013671875,0.00592041015625,1,0,0.41309823677581864,0.48484848484848486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.00831641015625
rectangular_top_hat,C1_rect_area_top_hat,2,0.04,16,8,0.01171875,2144,538,0.0,0.0607026,-0.11497,0.114965,-0.0581004,0.058106,2.9392974,0.0,1.38503,1.385035,1.4418996,1.441894,0.021484375,0.021484375,0.007568359375,1,0,0.30223880597014924,0.3643122676579926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.539179104477612,0.587360594795539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.010106359375
rectangular_top_hat,C1_rect_area_top_hat,3,0.06,21,8,0.01171875,2612,656,0.0,0.0776273,-0.118397,0.118392,-0.0604972,0.0605011,2.9223727,0.0,1.381603,1.381608,1.4395028,1.4394989,0.025390625,0.025390625,0.00958251953125,1,0,0.20980091883614088,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4992343032159265,0.5548780487804879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.01223851953125
rectangular_top_hat,C1_rect_area_top_hat,4,0.08,26,8,0.01171875,3082,772,0.0,0.0939858,-0.122441,0.122424,-0.0643771,0.0643857,2.9060142,0.0,1.377559,1.377576,1.4356229,1.4356143,0.029296875,0.029296875,0.0107269287109,1,0,0.18818948734587929,0.23834196891191708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3802725502920182,0.43005181347150256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0134989287109
rectangular_top_hat,C1_rect_area_top_hat,5,0.1,31,8,0.01171875,4002,1012,0.0,0.110465,-0.12657,0.126544,-0.0675933,0.0675915,2.889535,0.0,1.37343,1.373456,1.4324067,1.4324085,0.037109375,0.037109375,0.0137939453125,1,0,0.1539230384807596,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29685157421289354,0.3241106719367589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0168059453125
rectangular_top_hat,C1_rect_area_top_hat,6,0.12,35,8,0.01171875,4385,1100,0.0,0.127318,-0.129101,0.129093,-0.0705121,0.0705056,2.872682,0.0,1.370899,1.3709069999999999,1.4294879,1.4294944,0.041015625,0.041015625,0.0154113769531,1,0,0.14526795895096922,0.1781818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2702394526795895,0.3018181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0185113769531
rectangular_top_hat,C1_rect_area_top_hat,7,0.14,39,8,0.01171875,5357,1336,0.0,0.143776,-0.130161,0.130148,-0.0733363,0.0733336,2.856224,0.0,1.369839,1.369852,1.4266637,1.4266664,0.048828125,0.048828125,0.0190582275391,1,0,0.11797647937278327,0.1437125748502994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20907224192645138,0.23053892215568864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0223942275391
rectangular_top_hat,C1_rect_area_top_hat,8,0.16,43,8,0.01171875,5721,1436,0.0,0.160274,-0.130953,0.130936,-0.0764815,0.0764797,2.839726,0.0,1.369047,1.369064,1.4235185,1.4235203,0.052734375,0.052734375,0.0201416015625,1,0,0.09858416360776089,0.11977715877437325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19646914875021848,0.21727019498607242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8140185282293305,0.8356545961002786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0235776015625
rectangular_top_hat,C1_rect_area_top_hat,9,0.18,48,8,0.01171875,6296,1586,0.0,0.176975,-0.13254,0.132524,-0.0797885,0.0797837,2.823025,0.0,1.36746,1.367476,1.4202115,1.4202163,0.060546875,0.060546875,0.0227203369141,1,0,0.09783989834815757,0.11601513240857503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1826556543837357,0.19924337957124844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7409466327827192,0.7679697351828499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0263063369141
rectangular_top_hat,C1_rect_area_top_hat,10,0.2,53,8,0.01171875,7471,1878,0.0,0.193663,-0.134346,0.134314,-0.0839156,0.083908,2.806337,0.0,1.365654,1.365686,1.4160844,1.416092,0.064453125,0.064453125,0.0257873535156,1,0,0.08124749029581046,0.09584664536741214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15352697095435686,0.1703940362087327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6011243474769107,0.6373801916932907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.029665353515600002
rectangular_top_hat,C1_rect_area_top_hat,11,0.22,58,8,0.01171875,7997,2002,0.0,0.21026,-0.13696,0.136897,-0.08815,0.0881247,2.78974,0.0,1.36304,1.363103,1.41185,1.4118753,0.068359375,0.068359375,0.0282592773438,1,0,0.07802926097286482,0.0939060939060939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1445542078279355,0.16183816183816183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48330623983994,0.521978021978022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0322612773438
rectangular_top_hat,C1_rect_area_top_hat,12,0.24,63,8,0.01171875,8954,2232,0.0,0.226919,-0.140804,0.1408,-0.0925039,0.0924844,2.773081,0.0,1.359196,1.3592,1.4074961,1.4075156,0.076171875,0.076171875,0.0315093994141,1,0,0.07281661827116373,0.08960573476702509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12955103864194772,0.14336917562724014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40406522224704045,0.42383512544802865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0357413994141
rectangular_top_hat,C1_rect_area_top_hat,13,0.26,68,8,0.01171875,9620,2406,0.0,0.243402,-0.142759,0.142661,-0.0977144,0.097687,2.756598,0.0,1.357241,1.357339,1.4022856,1.402313,0.080078125,0.080078125,0.0336608886719,1,0,0.059251559251559255,0.0714879467996675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12037422037422038,0.1313383208645054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367983367983368,0.38320864505403157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0380668886719
rectangular_top_hat,C1_rect_area_top_hat,14,0.28,73,8,0.01171875,10664,2674,0.0,0.259913,-0.145735,0.145726,-0.102914,0.10289,2.740087,0.0,1.354265,1.354274,1.397086,1.39711,0.087890625,0.087890625,0.0372161865234,1,0,0.06489122280570142,0.07778608825729244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1282820705176294,0.14210919970082272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3435858964741185,0.36200448765893795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.04189018652340001
rectangular_top_hat,C1_rect_area_top_hat,15,0.3,78,8,0.01171875,11480,2853,0.0,0.276501,-0.147751,0.147796,-0.110093,0.110079,2.723499,0.0,1.352249,1.352204,1.389907,1.389921,0.091796875,0.091796875,0.0400695800781,1,0,0.054181184668989545,0.06449351559761654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10400696864111499,0.11636873466526464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3081010452961672,0.32246757798808273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0449225800781
rectangular_top_hat,C1_rect_area_top_hat,16,0.32,84,8,0.01171875,11929,2975,0.0,0.293029,-0.148899,0.148976,-0.116307,0.11629,2.7069710000000002,0.0,1.3511009999999999,1.351024,1.383693,1.38371,0.095703125,0.095703125,0.0415649414062,1,0,0.05230949786235225,0.06319327731092438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09791264984491575,0.11159663865546218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2968396345041496,0.3092436974789916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0465399414062
rectangular_top_hat,C1_rect_area_top_hat,17,0.34,90,8,0.01171875,12529,3140,0.0,0.309506,-0.151519,0.151462,-0.126431,0.126443,2.690494,0.0,1.348481,1.348538,1.373569,1.373557,0.10546875,0.10546875,0.0448760986328,1,0,0.05235852821454226,0.06369426751592357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09258520233059303,0.10191082802547771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27137042062415195,0.2802547770700637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0500160986328
rectangular_top_hat,C1_rect_area_top_hat,18,0.36,96,8,0.01171875,13459,3361,0.0,0.328031,-0.152112,0.152275,-0.135852,0.135878,2.671969,0.0,1.347888,1.347725,1.364148,1.364122,0.107421875,0.107421875,0.0476379394531,1,0,0.04814622185897912,0.05712585540017852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09153726131213315,0.09997024695031241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26866780592911804,0.2787860755727462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.052998939453100004
rectangular_top_hat,C1_rect_area_top_hat,19,0.38,103,8,0.01171875,14889,3721,0.0,0.344156,-0.152344,0.152667,-0.143761,0.143822,2.655844,0.0,1.347656,1.347333,1.356239,1.3561779999999999,0.115234375,0.115234375,0.0510101318359,1,0,0.04674591980656861,0.0569739317387799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08892470951709315,0.09889814565976889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2537443750419773,0.2657887664606289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.056731131835900006
rectangular_top_hat,C1_rect_area_top_hat,20,0.4,110,8,0.01171875,15446,3864,0.0,0.363281,-0.155975,0.156568,-0.150189,0.150321,2.636719,0.0,1.344025,1.343432,1.349811,1.349679,0.119140625,0.119140625,0.0543823242188,1,0,0.0411757089214036,0.050724637681159424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0813155509517027,0.09213250517598344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23669558461737666,0.2489648033126294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0602463242188
rectangular_top_hat,C1_rect_area_top_hat,21,0.42,117,8,0.01171875,16566,4140,0.0,0.381007,-0.162105,0.162307,-0.155973,0.156205,2.618993,0.0,1.337895,1.337693,1.344027,1.343795,0.12890625,0.12890625,0.0588531494141,1,0,0.039116262223831945,0.04734299516908213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07171314741035857,0.08115942028985507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21719183870578293,0.22608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0649931494141
